name,hanja,duplicate_person_id,canonical_person_id,review_status,note
윤광소,尹光紹,P032719,P032716,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤광수,尹光垂,P032721,P032720,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤광안,尹光顔,P032725,P032724,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤광조,尹光祚,P032743,P032742,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤광현,尹光絢,P032757,P032755,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤구,尹俅,P032772,P032769,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤구,尹救,P032774,P032777,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤구,尹遘,P032773,P032776,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤구,尹遘,P032775,P032776,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤구,尹遘,P032778,P032776,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤규,尹珪,P032797,P032793,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤규,尹珪,P032798,P032793,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤규석,尹奎錫,P032803,P032802,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤균,尹均,P032807,P032808,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤근,尹根,P032819,P032817,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤급,尹汲,P032825,P032826,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤급,尹汲,P032828,P032826,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤긍,尹兢,P032830,P032829,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤기,尹愭,P032848,P032838,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤기,尹機,P032847,P032843,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤기,尹璣,P032841,P032840,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤기정,尹起禎,P032869,P032868,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤달영,尹達榮,P032893,P032892,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤덕진,尹德進,P032934,P032933,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤돈,尹暾,P032949,P032945,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤돈,尹暾,P032951,P032945,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동규,尹東奎,P032959,P032958,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동규,尹東奎,P032960,P032958,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동기,尹東箕,P032961,P032962,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동두,尹東斗,P032965,P032964,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동로,尹東老,P032971,P032967,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동석,尹東晳,P032979,P032978,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동석,尹東晳,P032980,P032978,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동승,尹東昇,P032988,P032987,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동열,尹東說,P032992,P032991,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동윤,尹東潤,P032997,P032996,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤동후,尹東厚,P033009,P033008,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤두서,尹斗緖,P033016,P033014,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤득검,尹得儉,P033021,P033020,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤득겸,尹得謙,P033023,P033022,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤득린,尹得麟,P033031,P033030,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤득맹,尹得孟,P033033,P033032,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤득운,尹得運,P033053,P033054,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤면동,尹冕東,P033103,P033102,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤명규,尹明圭,P033119,P033118,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤명신,尹鳴莘,P033125,P033124,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤문로,尹文老,P033150,P033149,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤문성,尹聞性,P033153,P033152,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤민,尹𪱃,P033160,P033159,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤민성,尹敏成,P033162,P033163,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤반,尹攀,P033175,P033173,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤반,尹攀,P033176,P033173,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤방,尹昉,P033182,P033180,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤배,尹培,P033190,P033188,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤번,尹璠,P033200,P033199,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤번,尹璠,P033201,P033199,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤보,尹珤,P033233,P033230,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤보,尹珤,P033235,P033230,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤보,尹甫,P033232,P033236,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤복,尹復,P033244,P033241,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤복원,尹復元,P033248,P033249,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤복의,尹復誼,P033251,P033250,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤봉조,尹鳳朝,P033264,P033263,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤부,尹溥,P033273,P033275,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤부,尹溥,P033274,P033275,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤빈,尹彬,P033286,P033282,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤빙로,尹聘老,P033288,P033287,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤사분,尹士昐,P033300,P033299,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤사윤,尹士昀,P033313,P033311,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤사흔,尹士昕,P033331,P033330,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상거,尹商擧,P033344,P033342,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상로,尹商老,P033353,P033352,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상은,尹相殷,P033376,P033375,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상형,尹商衡,P033395,P033394,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상형,尹商衡,P033398,P033394,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상형,尹商衡,P033399,P033394,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상형,尹尙衡,P033396,P033397,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상형,尹尙衡,P033400,P033397,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤상후,尹象厚,P033403,P033401,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤서,尹垿,P033408,P033406,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤서동,尹序東,P033412,P033411,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤석,尹晳,P033418,P033416,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤선응,尹善應,P033453,P033454,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤선좌,尹宣佐,P033459,P033458,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤섬,尹暹,P033467,P033465,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤섭,尹涉,P033471,P033468,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤성,尹城,P033476,P033475,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤성거,尹聖擧,P033483,P033482,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤성대,尹聲大,P033491,P033490,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤성면,尹聖冕,P033499,P033500,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤세명,尹世鳴,P033519,P033520,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤세항,尹世恒,P033536,P033535,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤세형,尹世亨,P033540,P033539,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤소종,尹紹宗,P033551,P033550,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
윤수,尹壽,P033561,P033558,PENDING,"자동 후보: 같은 이름/한자 Person ID 중복. 정보량/관계수 기준 canonical 추천, 승인 전 검수 필요"
