person_id,person_name,relation_type,related_person_id,related_person_name,related_birth_year,related_death_year,related_bonkwan,related_father,related_count,evidence_url,detail_url
P002440,권덕하(權悳夏),조부,P002646,권백도(權百度),,,안동(安東),,2명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002440
P002440,권덕하(權悳夏),부,P003470,권재륜(權載綸),1785,1844,안동(安東),권백도(權百度),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002440
P002440,권덕하(權悳夏),자,P002350,권기연(權祺淵),1844,1893,안동(安東),권덕하(權悳夏),6명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002440
P002440,권덕하(權悳夏),형제,P003050,권승하(權承夏),1807,1889,안동(安東),권재륜(權載綸),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002440
P002440,권덕하(權悳夏),장인,P008377,김영규(金永規),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002440
P002441,권덕함(權德諴),증조부,P002358,권길(權佶),,,안동(安東),,6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002441
P002441,권덕함(權德諴),조부,P003442,권임정(權任正),,,안동(安東),권길(權佶),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002441
P002441,권덕함(權德諴),부,P002266,권구(權絿),1658,1730,안동(安東),권임정(權任正),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002441
P002441,권덕함(權德諴),형제,P002444,권덕훈(權德訓),1712,,안동(安東),권구(權絿),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002441
P002441,권덕함(權德諴),장인,P028710,오우진(吳羽進),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002441
P002442,권덕현(權德玄),부,P002411,권대후(權大後),,,안동(安東),,2명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002442
P002442,권덕현(權德玄),자,P002281,권귀경(權貴經),1689,1753,안동(安東),권덕현(權德玄),2명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002442
P002443,권덕황(權德凰),사위,P007198,김성일(金誠一),1538,1593,의성(義城),김진(金璡),60명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1568_003729,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002443
P002444,권덕훈(權德訓),증조부,P002358,권길(權佶),,,안동(安東),,6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002444
P002444,권덕훈(權德訓),조부,P003442,권임정(權任正),,,안동(安東),권길(權佶),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002444
P002444,권덕훈(權德訓),부,P002266,권구(權絿),1658,1730,안동(安東),권임정(權任正),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002444
P002444,권덕훈(權德訓),형제,P002441,권덕함(權德諴),,,안동(安東),권구(權絿),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002444
P002444,권덕훈(權德訓),장인,P017678,박지열(朴智烈),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1763_009860,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002444
P002444,권덕훈(權德訓),장인,P058484,조한의(趙漢誼),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002444
P002445,권덕휘(權德徽),부,P002394,권대유(權大有),,,안동(安東),,2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1652_011934,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002445
P002445,권덕휘(權德徽),자,P003200,권용경(權用經),1658,,안동(安東),권덕휘(權德徽),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1689_015899,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002445
P002445,권덕휘(權德徽),자,P003763,권처경(權處經),1650,,안동(安東),권덕휘(權德徽),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1679_014700,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002445
P002445,권덕휘(權德徽),형제,P002414,권덕광(權德廣),1627,,안동(安東),권대유(權大有),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1651_011810,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002445
P002445,권덕휘(權德徽),사위,P025941,심최량(沈最良),1649,,청송(靑松),심재(沈梓),7명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1689_007238,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002445
P002446,권덕휘(權德輝),부,P002782,권상(權鋿),,,안동(安東),,3명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),자,P003638,권중도(權重道),1680,1722,안동(安東),권덕휘(權德輝),18명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),자,P003640,권중려(權重呂),1686,1715,안동(安東),권덕휘(權德輝),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),자,P003652,권중원(權重遠),,,안동(安東),권덕휘(權德輝),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),자,P003661,권중화(權重和),,,안동(安東),권덕휘(權德輝),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),형제,P002436,권덕장(權德章),,,안동(安東),권상(權鋿),3명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),사위,P046752,이진학(李震鶴),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),사위,P047453,이태서(李泰舒),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002446,권덕휘(權德輝),장인,P067323,황호(黃皞),1615,1670,장수(長水),,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002446
P002447,권도(權韜),증조부,P003114,권억(權憶),14??,1539,안동(安東),,3명,http://thesaurus.itkc.or.kr/search/view?dataId=4281,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002447,권도(權韜),조부,P002340,권기(權祺),1495,1553,안동(安東),권억(權憶),4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002447,권도(權韜),부,P002652,권벽(權擘),1520,1593,안동(安東),권기(權祺),19명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002447,권도(權韜),형제,P002179,권겹(權韐),1562,1631,안동(安東),권벽(權擘),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002447,권도(權韜),형제,P003180,권온(權韞),1556,,안동(安東),권벽(權擘),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002447,권도(權韜),형제,P003250,권위(權韡),1540,1598,안동(安東),권벽(權擘),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002447,권도(權韜),형제,P003414,권인(權韌),1547,1608,안동(安東),권벽(權擘),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002447
P002448,권도(權濤),증조부,P003060,권시준(權時準),,,안동(安東),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1613_005029,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),조부,P003241,권운(權運),,,안동(安東),권시준(權時準),4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),부,P002942,권세춘(權世春),,,안동(安東),권운(權運),7명,http://thesaurus.itkc.or.kr/search/view?dataId=12374,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),자,P002310,권극순(權克純),,,안동(安東),권도(權濤),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),자,P002312,권극신(權克紳),,,안동(安東),권도(權濤),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),자,P002316,권극윤(權克允),,,안동(安東),권도(權濤),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),자,P002322,권극중(權克重),1598,1636,안동(安東),권도(權濤),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),자,P002330,권극효(權克斅),,,안동(安東),권도(權濤),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),형제,P003101,권약(權瀹),1560,1590,안동(安東),권세춘(權世春),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),사위,P005316,김기준(金基俊),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),사위,P038762,이박(李璞),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),사위,P046369,이지발(李之發),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),장인,P031257,유옥(柳沃),1540,1604,진주(晉州),,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),교유,P006512,김봉조(金奉祖),1572,1630,풍산(豐山),김대현(金大賢),17명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),교유,P028834,오장(吳長),1565,1617,함양(咸陽),오건(吳健),14명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),교유,P043726,이윤우(李潤雨),1569,1634,광주(廣州),이희복(李熙復),18명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),스승,P051143,장현광(張顯光),1554,1637,인동(仁同),장열(張烈),73명,http://thesaurus.itkc.or.kr/search/view?dataId=12374,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002448,권도(權濤),스승,P051768,정구(鄭逑),1543,1620,청주(淸州),정사중(鄭思中),124명,http://thesaurus.itkc.or.kr/search/view?dataId=12374,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002448
P002449,권도(權鍍),증조부,P003978,권호금(權好金),,,안동(安東),,2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1654_006257,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002449
P002449,권도(權鍍),조부,P002641,권방(權昉),,,안동(安東),권호금(權好金),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1654_006257,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002449
P002449,권도(權鍍),부,P002830,권상중(權尙中),,,안동(安東),권방(權昉),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1654_006257,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002449
P002449,권도(權鍍),장인,P020769,성안의(成安義),1561,1629,창녕(昌寧),성궤(成繢),23명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002449
P002450,권도(權噵),증조부,P003514,권전(權佺),1583,1651,안동(安東),,6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),조부,P003105,권양(權讓),1628,1697,안동(安東),권전(權佺),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),부,P003126,권업(權𢢜),1669,1738,안동(安東),권양(權讓),9명,https://encykorea.aks.ac.kr/Article/E0006876,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),자,P003072,권식(權植),,,안동(安東),권도(權噵),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1801_011380,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),자,P003674,권지(權㨁),,,안동(安東),권도(權噵),5명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UB_6JOc_9999_001780,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),사위,P025585,심염조(沈念祖),1734,1783,청송(靑松),심공헌(沈公獻),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),사위,P065094,홍선호(洪善浩),,,풍산(豐山),홍전보(洪銓輔),9명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UB_6JOc_9999_001061,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002450,권도(權噵),장인,P055154,정형익(鄭亨益),1664,1737,동래(東萊),정제선(鄭濟先),12명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1757_009631,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002450
P002451,권도(權濤),증조부,P003751,권창업(權昌業),1600,1663,안동(安東),권지(權誌),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),조부,P003841,권태시(權泰時),1635,1719,안동(安東),권창업(權昌業),20명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),부,P002137,권가정(權可正),,,안동(安東),권태시(權泰時),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),자,P002379,권당(權讜),1731,,안동(安東),권도(權濤),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),자,P002638,권방(權訪),1740,1808,안동(安東),권도(權濤),18명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),자,P002781,권상(權𧭢),1735,1757,안동(安東),권도(權濤),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),자,P003726,권집(權諿),,,안동(安東),권도(權濤),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),사위,P004876,김광익(金光翊),,,의성(義城),,2명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002451,권도(權濤),장인,P008817,김원렬(金元烈),,,예안(禮安),,7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002451
P002452,권도(權燾),장인,P021311,손기양(孫起陽),1559,1617,밀양(密陽),손겸제(孫兼濟),11명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002452
P002454,권도(權燾),증조부,P002906,권성원(權聖源),1602,1662,안동(安東),권애(權涯),3명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002454
P002454,권도(權燾),조부,P002170,권격(權格),1620,1671,안동(安東),권성원(權聖源),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002454
P002454,권도(權燾),부,P002837,권상하(權尙夏),1641,1721,안동(安東),권격(權格),54명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002454
P002454,권도(權燾),형제,P003232,권욱(權煜),1658,1717,안동(安東),권상하(權尙夏),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002454
P002454,권도(權燾),형제,P003741,권찬(權燦),,,안동(安東),권상하(權尙夏),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002454
P002455,권도(權度),사위,P032043,유치장(兪致長),1813,,기계(杞溪),유이환(兪理煥),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UB_6JOc_9999_001998,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002455
P002456,권도가(權道可),증조부,P003014,권숙균(權叔均),1459,1520,안동(安東),,7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002456
