person_id,name,birth_year,death_year,bonkwan,ja,ho,father,related_count,detail_url
P002177,권겸(權㻩),,,안동(安東),군영(君瑩),,권연(權讌),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002177
P002178,권겸(權謙),,,안동(安東),,,권귀령(權龜齡),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002178
P002179,권겹(權韐),1562,1631,안동(安東),여명(汝明),초루(草樓),권벽(權擘),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002179
P002180,권경(權擎),1429,1482,영가(永嘉),신지(愼之),,권제(權踶),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002180
P002181,권경(權儆),1582,1615,안동(安東),경오(警吾),,권반(權盼),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002181
P002182,권경(權璟),1604,1666,안동(安東),경옥(景玉),대은(臺隱),권의협(權宜悏),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002182
P002183,권경(權鏡),1674,1734,안동(安東),"경옥(景玉), 명숙(明叔)",오와(梧窩),권수경(權守經),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002183
P002184,권경(權冏),1675,,안동(安東),주백(周伯),,권육(權㥔),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002184
P002185,권경(權俓),1682,,안동(安東),군직(君直),,권옥형(權玉衡),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002185
P002186,권경(權儆),1694,1753,안동(安東),"경숙(警叔), 경숙(景叔)",,권경(權冏),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002186
P002187,권경(權磬),1627,1691,안동(安東),낙보(樂甫),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002187
P002188,권경(權㼇),17??,,안동(安東),중옥(仲玉),암서(巖栖),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002188
P002189,권경(權警),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002189
P002190,권경(權䪫),1670,,안동(安東),계해(季諧),,권유(權愈),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002190
P002191,권경(權熲),,,안동(安東),,,권연(權衍),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002191
P002192,권경(權警),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002192
P002193,권경(權經),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002193
P002194,권경(權㤯),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002194
P002195,권경(權憬),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002195
P002196,권경(權暻),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002196
P002197,권경기(權儆己),1584,1661,안동(安東),자고(子顧),,권극중(權克中),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002197
P002198,권경남(權慶男),1558,,안동(安東),선승(善承),,권수(權守),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002198
P002199,권경담(權景紞),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002199
P002200,권경란(權慶蘭),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002200
P002201,권경룡(權景龍),1537,,안동(安東),시백(施伯),,권소(權紹),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002201
P002202,권경리(權敬履),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002202
P002203,권경명(權慶命),1673,1735,안동(安東),내길(來吉),"강동(江東), 병룡산인(甁龍山人)",,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002203
P002204,권경생(權慶生),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002204
P002205,권경석(權景石),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002205
P002206,권경선(權敬善),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002206
P002207,권경성(權景星),,,안동(安東),,,권유년(權有年),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002207
P002208,권경손(權慶遜),1797,1876,안동(安東),순호(順浩),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002208
P002209,권경언(權景彦),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002209
P002210,권경업(權慶業),,,안동(安東),,,권응형(權應衡),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002210
P002211,권경여(權慶餘),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002211
P002212,권경우(權慶祐),1547,1616,안동(安東),신지(申之),,권기(權驥),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002212
P002213,권경우(權景祐),1448,1501,안동(安東),자수(子綏),,권질(權耋),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002213
P002214,권경유(權景裕),14??,1498,안동(安東),"군요(君饒), 자범(子汎)","치헌(痴軒), 취정(翠亭)",권질(權耋),10명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002214
P002215,권경추(權景樞),,,안동(安東),,,권응삼(權應參),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002215
P002216,권경하(權經夏),1828,1905,안동(安東),제형(濟亨),정암(正菴),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002216
P002217,권경함(權景緘),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002217
P002218,권경호(權景虎),1546,1609,안동(安東),종경(從卿),만오헌(晩悟軒),권소(權紹),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002218
P002219,권경희(權景禧),1451,1497,안동(安東),"자번(子繁), 자성(子盛)",,권질(權耋),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002219
P002221,권계(權誡),1618,,안동(安東),신경(愼卿),,권전(權佺),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002221
P002222,권계(權誡),,,안동(安東),,,권득기(權得己),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002222
P002223,권계(權誡),,,안동(安東),,,권붕령(權鵬齡),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002223
P002224,권계(權繼),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002224
P002225,권계(權棨),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002225
P002226,권계(權契),,,풍산(豐山),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002226
P002227,권계(權啓),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002227
P002228,권계경(權啓經),,,안동(安東),,,권후(權厚),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002228
P002229,권계금(權季金),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002229
P002230,권계량(權季量),,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002230
P002231,권계만(權啓萬),1731,,안동(安東),정숙(正叔),,권규(權揆),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002231
P002232,권계옥(權啓沃),1544,,안동(安東),시망(時望),,권봉년(權鳳年),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002232
P002233,권계우(權繼佑),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002233
P002234,권계운(權啓運),,,안동(安東),,,권수백(權壽百),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002234
P002235,권계정(權季貞),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002235
P002236,권계중(權繼中),,,안동(安東),,,권명추(權命錘),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002236
P002237,권계창(權繼昌),,,,,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002237
P002238,권계하(權啓夏),1790,,안동(安東),혜언(惠彦),,권재운(權載運),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002238
P002239,권계형(權繼亨),1655,,안동(安東),여선(汝善),도촌(道村),권두망(權斗望),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002239
P002240,권계희(權季禧),,,안동(安東),,,권개(權愷),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002240
P002241,권고(權皐),1294,1379,안동(安東),,성재(誠齋),권부(權溥),9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002241
P002242,권고(權暠),,,안동(安東),,,권변(權忭),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002242
P002243,권곡(權鵠),1543,1592,안동(安東),,,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002243
P002244,권곤(權琨),1427,1502,안동(安東),,,권계경(權啓經),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002244
P002245,권곤(權鵾),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002245
P002246,권곤(權輥),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002246
P002247,권공(權恭),,1462,안동(安東),경부(敬夫),,권복(權復),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002247
P002248,권공윤(權公胤),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002248
P002249,권과(權薖),,,안동(安東),,,권두익(權斗翼),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002249
P002250,권관(權寬),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002250
P002251,권관(權關),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002251
P002252,권괄(權佸),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002252
P002253,권광렬(權光烈),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002253
P002254,권괴(權烠),1721,1793,안동(安東),맹회(孟晦),행정(杏亭),권세해(權世楷),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002254
P002255,권굉(權宏),1575,1652,안동(安東),인보(仁甫),"진봉(震峯), 진봉(震峰)",권대기(權大器),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002255
P002256,권굉(權宏),1679,,안동(安東),대규(大規),,권경(權熲),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002256
P002257,권굉(權浤),,,안동(安東),,,권후준(權后準),10명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002257
P002258,권굉(權硡),,,안동(安東),,,권우(權愚),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002258
P002259,권교(權僑),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002259
P002260,권교상(權敎相),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002260
P002261,권교익(權敎益),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002261
P002262,권교인(權敎仁),,,,,,,2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002262
P002263,권구(權榘),1672,1749,안동(安東),방숙(方叔),"병곡(屛谷), 환와(丸窩)",권징(權憕),24명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002263
P002264,권구(權懼),,,안동(安東),,,권륜(權綸),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002264
P002265,권구(權坵),1611,1682,안동(安東),차산(次山),"장재(藏齋), 구학재(溝壑齋)",권익린(權益鄰),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002265
P002266,권구(權絿),1658,1730,안동(安東),여유(汝柔),"탄촌(灘村), 경로재(景魯齋)",권임정(權任正),15명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002266
P002267,권구(權訅),,,안동(安東),,,권득기(權得己),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002267
P002268,권구(權球),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002268
P002269,권구(權耈),1683,1750,안동(安東),덕로(德老),고암(顧菴),권변(權忭),11명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002269
P002270,권구(權耈),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002270
P002271,권구(權俱),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002271
P062174,권구(權耉),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P062174
P002272,권구범(權九範),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002272
P002273,권구연(權九淵),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002273
P002274,권국(權輂),,,안동(安東),,,권상충(權尙忠),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002274
P002275,권국량(權國樑),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002275
P002276,권국정(權國鼎),,,안동(安東),,,권홍범(權洪範),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002276
P002277,권국주(權國柱),,,예천(醴泉),,,권철(權澈),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002277
P002278,권국진(權國珍),,,안동(安東),,,권덕범(權德範),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002278
P002279,권국형(權國衡),1703,,안동(安東),도균(道勻),,권익성(權益聖),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002279
P002280,권국형(權國衡),,,예천(醴泉),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002280
P002281,권귀경(權貴經),1689,1753,안동(安東),중행(中行),,권덕현(權德玄),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002281
P002282,권귀령(權龜齡),,,안동(安東),,,권이(權彛),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002282
P002283,권귀로(權龜老),1657,,안동(安東),군서(君瑞),,권경업(權慶業),6명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002283
P002284,권귀중(權貴中),1589,1668,안동(安東),경득(景得),,,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002284
P002285,권규(權跬),1393,1421,안동(安東),,,권근(權近),9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002285
P002286,권규(權珪),1648,1723,안동(安東),"국서(國瑞), 덕장(德章)",남록(南麓),권대운(權大運),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002286
P002287,권규(權揆),1706,1766,안동(安東),일지(一之),창주(滄洲),권덕양(權德讓),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002287
P002288,권규(權逵),1496,1548,안동(安東),자유(子由),안분당(安分堂),권시득(權時得),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002288
P002289,권규(權葵),,,안동(安東),,,권두인(權斗寅),7명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002289
P002290,권규(權圭),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002290
P002291,권규(權𩕜),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002291
P002292,권규(權珪),,,,,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002292
P002293,권규렬(權奎烈),,,안동(安東),,,권중엄(權重儼),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002293
P002294,권규연(權奎淵),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002294
P002295,권균(權鈞),1464,1526,안동(安東),정경(正卿),,권형무(權逈武),5명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002295
P002296,권균(權勻),1435,1502,안동(安東),,도곡(陶谷),권경석(權景石),1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002296
P002297,권균(權鈞),,,안동(安東),,,권렴(權廉),8명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002297
P002298,권극(權極),1717,,안동(安東),"여달(汝達), 여건(汝建)",,권부(權扶),4명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002298
P002299,권극경(權克經),1604,1666,안동(安東),수부(守夫),덕암(德巖),,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002299
P002300,권극관(權克寬),1546,1613,안동(安東),제중(制仲),,권덕유(權德裕),9명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002300
P002301,권극균(權克均),,,안동(安東),,,,1명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002301
P002302,권극길(權克吉),1586,,안동(安東),사휴(士休),,권유남(權裕男),2명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002302
P002303,권극달(權克達),1737,1796,안동(安東),능언(能彥),퇴동(退洞),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002303
P002304,권극량(權克亮),1584,1631,안동(安東),사임(士任),동산(東山),권약(權瀹),3명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002304
P002305,권극례(權克禮),1531,1590,안동(安東),경중(敬仲),,권덕유(權德裕),14명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002305
P002306,권극립(權克立),1558,1611,안동(安東),강재(强哉),동봉(東峯),,0명,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P002306
