event_id,event_name,relation_type,person_id,person_name,source_urls
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,사건인물,P046091,이중(李中),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,사건인물,P053559,정완(鄭浣),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,사건인물,P053915,정응(鄭譍),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,사건인물,P055766,조광조(趙光祖),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,사건인물,P060133,최산두(崔山斗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,사건인물,P063060,한충(韓忠),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0314
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P013645,노필(盧㻶),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P022733,송호례(宋好禮),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P022741,송호지(宋好智),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P027752,양팽손(梁彭孫),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P036683,이기(李祺),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P039363,이사검(李思儉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P041963,이약빙(李若氷),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P042260,이엄(李儼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P042384,이연경(李延慶),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P044673,이자(李耔),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P045295,이정숙(李正叔),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P047179,이청(李淸),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P047197,이총(李𤄓),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P047290,이충건(李忠楗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P049318,이희민(李希閔),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P057226,조우(趙佑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P060413,최숙생(崔淑生),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,사건인물,P061934,하정(河珽),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0315
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P001939,구수복(具壽福),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P002649,권벌(權橃),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P007016,김석홍(金錫弘),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P007376,김세필(金世弼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P008002,김안국(金安國),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P009971,김정국(金正國),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P011211,김태암(金泰巖),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P013503,노우명(盧友明),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P014116,문근(文瑾),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P016424,박수량(朴遂良),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P019487,봉천상(奉天祥),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P026301,안당(安瑭),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P027089,안처순(安處順),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P030829,유성춘(柳成春),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P031304,유운(柳雲),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P032767,윤구(尹衢),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P033358,윤상림(尹商霖),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P036248,이구(李構),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P040286,이성동(李成童),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P042568,이영부(李英符),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P044747,이장곤(李長坤),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P055785,조구령(趙九齡),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P059247,채세영(蔡世英),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,사건인물,P060643,최운(崔澐),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0316
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P001382,고운(高雲),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P001501,공서린(孔瑞麟),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P003452,권장(權檣),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P004809,김광복(金匡復),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P011303,김필(金珌),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P015355,박광우(朴光佑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P016093,박상(朴祥),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P016756,박영(朴英),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P023170,신광한(申光漢),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P023700,신상(申鏛),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P025280,심달원(沈達源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P031521,유인숙(柳仁淑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P032549,윤개(尹漑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P033541,윤세호(尹世豪),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P035770,이계맹(李繼孟),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P039387,이사균(李思鈞),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P043650,이윤검(李允儉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P048608,이홍간(李弘幹),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P049594,임권(任權),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P050850,장옥(張玉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P051737,정광필(鄭光弼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P053137,정순붕(鄭順朋),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P053650,정원(鄭源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P054791,정충량(鄭忠樑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P056985,조언경(曺彦卿),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
ITKC_PH_1305A_0317,기묘사화 피화인 피척인원〔坐黨人員 被斥類〕,사건인물,P059989,최명창(崔命昌),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0317
