term_id,topterm_id,term_name,term_kind,term_ch,term_remark,term_year,term_times,term_lk,term_desc
8390281,631,용계서원,2,龍溪書院,청양,1724-1871,조선후기,교육>전근대교육기관,1724년(경종 4) 건립하여 윤증(尹拯)를 배향한 서원. 충청남도 청양군 상전면 원대리에 위치.
8390284,631,용강서원,2,龍岡書院,합천,1664-1869,조선후기,교육>전근대교육기관,"1664년(현종 5) 건립하여 김두남(金斗南), 김도남(金道南)을 배향한 서원. 경상남도 합천군 용주면 고품리에 위치."
8390287,631,용강서원,2,龍岡書院,전주,1603-1868,조선후기,교육>전근대교육기관,1603년(선조 36) 건립하여 유의손(柳義孫을 배향한 서원. 전라북도 전주시 덕진구 원동에 위치.
8390290,631,용강서원,2,龍江書院,영흥,1735-1871,조선후기,교육>전근대교육기관,1735년(영조 11) 건립하여 박순(朴淳)을 배향한 서원. 함경남도 영흥군 영흥읍 용흥강 부근에 위치. 순조 때 조상경(趙尙絅)을 추가 배향.
8390294,631,용강서원,2,龍岡書院,안동,1671-1868,조선후기,교육>전근대교육기관,1671년(현종 12) 건립하여 최치원(崔致遠)을 배향한 서원. 경상북도 안동시 용산동에 위치.
8390297,631,용강서원,2,龍江書院,금산,1716-1871,조선후기,교육>전근대교육기관,"1716년(숙종 42) 건립하여 송시열(宋時烈), 송준길(宋浚吉), 김원행(金元行), 유계(兪棨), 송명흠(宋明欽)을 배향한 서원. 충청남도 금산군 제원면 용화리에 위치."
8390303,631,옥계서원,2,玉溪書院,대구,1798-1869,조선후기,교육>전근대교육기관,1798년(정조 22) 건립하여 서균형(徐鈞衡)과 서변(徐변)을 배향한 서원. 대구광역시 달성군 가창면 대일리에 위치.
8390306,631,옥계서원,2,玉溪書院,순천,1823-1868,조선후기,교육>전근대교육기관,"1823년(순조 23) 건립하여 정지년(鄭知年), 정승복(鄭承復), 정사준(鄭思竣), 정사횡(鄭思宖), 정빈(鄭빈)을 배향한 서원. 전라남도 순천시 연향동에 위치."
8390309,631,옥계서원,2,玉溪書院,울진,1740-1868,조선후기,교육>전근대교육기관,"1740년(영조 16) 건립하여 송시열(宋時烈), 김상정(金相定), 전선(田銑)을 배향한 서원. 경상북도 울진군 북면 고목리에 위치."
8390312,631,옥계서원,2,玉溪書院,합천,?,조선후기,교육>전근대교육기관,조선후기 건립하여 이이(李珥)를 배향한 서원. 경상남도 합천군 봉산면 술곡리에 위치.
8390315,631,서산서원,2,西山書院,안동,1771,조선후기,교육>전근대교육기관,"1771년(영조 47) 건립하여 이색(李穡), 이홍조(李弘祚)를 배향한 서원. 경상북도 안동시 일직면 원리에 위치."
8390318,631,서산서원,2,西山書院,평양,1707-1868,조선후기,교육>전근대교육기관,"1707년(숙종 33) 건립하여 홍익한(洪翼漢), 홍명구(洪命耉)를 배향한 서원. 평안남도 평양시 고평면에 위치."
8390321,631,서산서원,2,西山書院,포항,1760,조선후기,교육>전근대교육기관,1760년(영조 36) 건립하여 김중한(金中漢)을 배향한 서원. 경상북도 포항시 남구 장기면 임중리에 위치. 1907년 복원하여 김헌장(金憲章)을 추가 배향.
8390324,631,서산서원,2,西山書院,함안,1706,조선후기,교육>전근대교육기관,"1706년(숙종 32) 건립하여 생육신 조려(趙旅), 원호(元昊), 김시습(金時習), 이맹전(李孟專), 성담수(成聃壽), 남효온(南孝溫)을 배항한 사액서원. 경상남도 함안군 군북면 원북리에 위치."
8390332,439,사랑가,2,사랑歌,가야금병창,?-?,조선후기,문화·예술>음악,조선후기 판소리 춘향가의 사랑가 대목을 따로 떼어내어 별도로 판을 짠 가야금 병창의 곡목.
8390335,439,사랑가,2,사랑歌,민요잡가,?-?,조선후기,문화·예술>음악,"조선후기 민요나 잡가에서 남녀의 사랑을 그린 노래. 후렴구에 ""내 사랑아""라는 말이 반복."
8390338,439,사랑가,2,사랑歌,판소리,?-?,조선후기,문화·예술>음악,조선후기 판소리 춘향가에서 이몽룡과 성춘향이 서로 사랑을 말하는 노래.
8390340,574,사개치부법,2,四介治簿法,,?-?,고려시대,학술·과학기술>사회과학,고려시대부터 주로 개성상인들이 사용했던 우리나라 고유의 독특한 회계처리법.
8390345,631,봉암서원,2,鳳巖書院,안동,1825-1868,조선후기,교육>전근대교육기관,"1825년(순조 25) 건립하여 남응원(南應元), 남융달(南隆達), 남업(南업), 남천한(南天漢) 등을 배향한 서원. 경상북도 안동시 풍산읍 매곡리에 위치."
8390348,631,봉암서원,2,鳳巖書院,연기,1651-1871,조선후기,교육>전근대교육기관,"1651년(효종 2) 건립하여 한충(韓忠)을 배향한 사액서원. 충청남도 연기군 서면 봉암리에 위치. 이후 김장생(金長生), 송준길(宋浚吉), 송시열(宋時烈)이 추가 배향."
8390359,631,봉암서원,2,鳳巖書院,옥구,1664-1868,조선후기,교육>전근대교육기관,1664년(현종 5) 건립하여 김집(金集)을 배향한 사액서원. 전라북도 옥구군 임피면 미원리에 위치. 1666년(현종 7) 김구(金絿)를 추가 배향.
8390362,631,봉암서원,2,鳳巖書院,장성,1697,조선후기,교육>전근대교육기관,"1697년(숙종 23) 건립하여 변이중(邊以中)을 배향한 서원. 전라남도 장성군 장성읍 장안리에 위치. 이후 변경윤(邊慶胤), 윤진(尹軫), 변휴(邊烋) 등을 추가 배향."
8390365,631,봉산서원,2,蓬山書院,나주,1650-1868,조선후기,교육>전근대교육기관,1650년(효종 1) 건립하여 백인걸(白仁傑)을 배향한 사액서원. 전라남도 나주시 남편면 서산리에 위치.
8390368,631,봉산서원,2,蓬山書院,평창,1896,개항기,교육>전근대교육기관,"1896년(고종 33) 건립하여 이이(李珥)를 배향한 서원, 강원도 평창군 봉평면 평촌리에 위치."
8390372,631,봉산서원,2,鳳山書院,봉화,1793,조선후기,교육>전근대교육기관,1793년(정조 17) 건립하여 김종걸(金宗傑)을 배한 서원. 경상북도 봉화군 봉화읍 거촌리에 위치.
8390375,631,봉산서원,2,鳳山書院,상주,1708,조선후기,교육>전근대교육기관,"1708년(숙종 34) 건립하여 노수신(盧守愼), 심희수(沈喜壽), 성윤해(成允諧)을 배향한 서원. 경상북도 상주시 화서면 금산리에 위치."
8390379,631,봉산서원,2,鳳山書院,의성,1681-1869,조선후기,교육>전근대교육기관,1681년(숙종 7) 건립하여 권오복(權五福)을 배향한 서원. 경상북도 의성군 다인면에 위치.
8390382,333,복건,2,幅巾,,?-?,통시대,사회·생활>일상생활>의생활,"검은 천으로 만든 관모. 흑색 증(繒) 6자를 귀모양으로 만드는데, 드림을 뒤로 하여 머리에 쓰고 윗단으로 이마를 묶은 후 끈을 두개 달아 마리 뛰쪽에서 잡아 매는 간단한 쓰개."
8390386,439,묵매도,2,墨梅圖,,?-?,조선전기,문화·예술>미술,조선전기 화가 어몽룡(魚夢龍)이 그린 매화도. 국립중앙박물관 소장.
8390389,518,모현사,2,募賢祠,,1699,조선후기,전통사상·종교>유교>유교관련시설,1699년(숙종 25) 건립한 사우로 생육신의 하나인 원호(元昊)를 배향. 강원도 영월군 수주면 무릉리에 위치.
8390392,439,맹견도,2,猛犬圖,,?,조선후기,문화·예술>미술,조선후기 작자 미상의 동물화. 종이바탕에 수묵담채. 국립중앙박물관 소장.
8390394,439,담바귀타령,2,담바귀打令,,?-?,조선후기,문화·예술>음악,조선후기 지어진 경상도 민요의 하나.
8390396,8,단종복위운동,2,端宗復位運動,,1455,조선전기,정치·행정·법제>정치>정치사건,"조선 제6대 왕 단종이 숙부 수양대군에게 폐위되자 성삼문(成三問), 박팽년(朴彭年) 등 사육신(死六臣)이 주동이 되어 복위를 시도했던 사건."
8390401,665,안동임청각정침군자정,2,安東臨淸閣正寢君子亭,,1515,조선전기,문화재,1515년(중종 10) 제작된 양반주택의 별당형 정자로 경상북도 안동시 법흥동에 위치.
8390404,665,군자정,2,君子亭,영주,1711,조선후기,문화재,1711년(숙종 37) 건립된 정자로 경상북도 영주시 평은면 천본리에 위치.
8390408,631,구암서원,2,龜巖書院,대구,1675,조선후기,교육>전근대교육기관,1675년(숙종 1) 건립하여 서침(徐沈)을 배향한 서원. 대구광역시 중구 동산동에 위치. 이후 서거정(徐居正)이 추가 배향.
8390411,631,구암서원,2,龜巖書院,서울,1667-1870,조선후기,교육>전근대교육기관,"1667년(현종 8) 건립하여 이집(李集), 이양중(李養中), 정성근(鄭誠謹), 오윤겸(吳允謙) 등을 배향한 사액서원. 서울 강동구 암사동 굴바위마을에 위치."
8390415,631,구산서원,2,龜山書院,경주,1786,조선후기,교육>전근대교육기관,1786년(정조 10) 건립하여 서유(徐愈)를 배향한 사액서원. 경상북도 경주시 현곡면 하구리에 위치.
8390418,631,구산서원,2,龜山書院,논산,1702,조선후기,교육>전근대교육기관,"1702년(숙종 28) 건립하여 윤순거(尹舜擧), 윤원거(尹元擧), 윤문거(尹文擧) 등을 배향한 서원. 충청남도 논산시 부적면 부황리에 위치."
8390423,631,구산서원,2,龜山書院,담양,1704,조선후기,교육>전근대교육기관,1704년(숙종 30 건립하여 송순(宋純)을 배향한 서원. 전라북도 담양군 수북면 남산리에 위치.
8390426,631,구봉서원,2,九峰書院,벽동,1697-1868,조선후기,교육>전근대교육기관,"1697년(숙종 23) 건립하여 민정중(閔鼎重), 민유중(閔維重)을 배향한 사액서원. 평안북도 벽동군 벽동면 일동리에 위치."
8390430,631,구봉서원,2,九峰書院,영덕,1665-1868,조선후기,교육>전근대교육기관,"1665년(현종 6) 건립하여 박의장(朴毅長), 박홍장(朴弘長)을 배향한 서원. 경상북도 영덕군 영해면 원구리에 위치."
8390434,631,구봉서원,2,九峰書院,평산,1696-1868,조선후기,교육>전근대교육기관,1696년(숙종 22) 건립하여 박세채(朴世采)를 배향한 사액서원. 황해도 평산군 적암면 갈산리에 위치.
8390437,631,구계서원,2,龜溪書院,사천,1611,조선후기,교육>전근대교육기관,1611년(광해군 3) 건립하여 이황(李滉)과 이정(李禎)을 배향한 사액서원. 경상남도 사천시 사천읍 구암리에 위치.
8390440,631,구계서원,2,龜溪書院,안동,?-1868,조선시대,교육>전근대교육기관,조선 명종 때 건립하여 우탁(禹倬)을 배향한 서원. 경상북도 안동시 와룡면에 위치.
8390443,631,구계서원,2,龜溪書院,청주,1647,조선후기,교육>전근대교육기관,1647년(인조 25) 건립하여 이준경(李浚慶) 등을 배향한 서원. 충청북도 청주시 분평동에 위치.
8390446,439,관폭도,2,觀瀑圖,,?-?,조선시대,문화·예술>미술,조선시대 제작된 산수인물화로 주도 심산유곡의 벼랑에서 떨어지는 폭포수를 완상하는 선비의 한적하고 초탈한 모습을 그림.
8390450,518,관음암,2,觀音庵,동해,918,고려시대,전통사상·종교>불교>불교관련시설,918년(태조 1) 용비(龍飛)가 창건한 절로 강원도 동해시 삼화동 두타산에 있음. 삼화사(三和寺)의 부속 암자.
8390453,518,관음암,2,觀音庵,평창,?,삼국시대,전통사상·종교>불교>불교관련시설,삼국시대 창건된 것으로 전하는 암자. 강원도 평창군 월정사(月精寺)의 부속 암자.
8390456,518,관음암,2,觀音庵,보은,663,삼국시대,전통사상·종교>불교>불교관련시설,663년(문무왕 3)에 회월(晦月)이 창건한 절로 충청북도 보은군 속리산 경업대(慶業臺)에 있음. 법주사(法住寺)의 부속 암자.
8390459,665,헌릉·인릉,2,獻陵·仁陵,,?,조선시대,문화재,조선 제3대 태종과 원경왕후 민씨(元敬王后閔氏)의 능인 헌릉과 제23대 순조와 순원왕후 김씨(純元王后金氏)의 능을 합쳐 부르는 명칭. 서울 서초구 내곡동에 있음.
8390471,665,와룡묘,2,臥龍廟,,1862,조선후기,문화재,조선후기 건립하여 중국 촉한(蜀漢)의 제갈공명(諸葛孔明)을 배향하는 사묘. 서울시 중구 예장동에 위치. 현재의 건물은 1934년에 재건한 것임.
8390488,665,서빙고동부군당,2,西氷庫洞府君堂,,?,조선시대,문화재,조선시대 건립된 동제당(洞祭堂)으로 당신(堂神)은 이성계 부부. 서울시 용산구 서빙고동에 위치.
8390492,665,봉천동마애미륵불,2,奉天洞磨崖彌勒佛,,1630,조선후기,문화재,1630년(인조 8)에 조성된 불상으로 서울시 관악구 봉천동에 위치.
8390499,665,봉은사김정희서판현판,2,奉恩寺金正喜書板殿懸板,,?,조선후기,문화재,서울시 강남구 상성동 봉은사의 판전(板殿)에 걸려 있는 현판. 조선후기 문인서화가 김정희(金正喜)의 작품.
8390503,665,보문사대웅전영산회상도,2,普門寺大雄殿靈山會上圖,,1867,조선후기,문화재,보문사 대웅전에 봉안된 조선후기의 영산회상도.
8390507,665,번사창,2,飜沙廠,,1884,조선후기,문화재,1884년(고종 21) 건축한 기기구의 무기고로 서울시 종로구 삼청동에 위치.
8390511,665,강산제,2,江山制,,?,조선후기,문화재,조선 고종 때 박유전(朴裕全)이 창시한 판소리의 유파로 서편제의 한 갈래.
8390514,665,경운동민익두가,2,慶雲洞민익두家,,?,일제시기,문화재,1930년 건축가 박길룡(朴吉龍)이 설계한 개량한옥으로 서울시 종로구 경운동에 있음.
8390518,333,귀얄,2,귀얄,,?-?,통시대,사회·생활>일상생활>생활용품,풀이나 옻을 칠할 때에 쓰이는 기구. 넓고 굵은 붓과 같은 형태를 지는 도구.
8390521,439,귀얄기법,2,귀얄技法,,?-?,조선전기,문화·예술>미술,15세기 말에서 16세기초에 널리 사용된 분청사기 장식기법의 하나. 귀얄과 같은 넓고 굵은 붓으로 형체가 완성된 기면(器面) 위에 백토(白土)를 바르는 기법.
8390529,665,매학정,2,梅鶴亭,,1570,조선전기,문화재,1570년(선조 3) 황기로(黃耆老)가 세운 정자. 경상북도 구미시 고아면 예강리에 위치.
8390532,8,교종시,2,敎宗試,,?-?,조선시대,정치·행정·법제>인사,조선시대 승려들이 보는 과거시험의 하나. 교종에 속한 승려들이 시험 쳐서 합격하면 교종대선이라는 칭호를 받음.
8390535,518,교장,2,敎長,,?-?,개항기,전통사상·종교>동학(천도교)>동학종파·용어,개항기 동학(東學)에서 육임(六任)의 제1위에 해당하는 교직.
8390537,49,교번소,2,交番所,,?-?,조선시대,국방·군사>군사방어시설,조선시대 순장(巡將)과 감군(監軍)이 순검(巡檢)의 일을 보는 장소.
