exam_term_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
exam-term:0e5094aa6c65f1ebab53,canonical:work:82a483f1-d51b-49f1-bd09-8fbf287ee207,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6d93b983cbda106d5acb,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fd31fc67340f83e344b9,canonical:concept:260a7fb5-36fd-4a69-a603-f384e3a08cfc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:08d6bf3fca0901893ef9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c3454c449c45f89eaf38,canonical:heritage:393155e4-2c2a-4cbd-b152-8ffa9bc26f0b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4f67b15159452a95af89,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:acb6ea46c71c83fd2ae4,canonical:concept:76b35deb-0fae-4e12-92ff-f491ceaea95a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cdc5083dd36049e731ea,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e045ad269a30ef624f49,canonical:institution:81957cf2-ebe9-4389-9bf9-cf9deac5094d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9e0c99fe81c7c2ccbfd9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:469dd9e2dd04e13fb0a7,canonical:polity:f8a9b606-88b2-4617-a8b1-cc6978126026,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ebcfdefb7da4c4b1144f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c743c17468534f2126fd,canonical:institution:733611dc-6d29-4982-8a09-0e8bb868475a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e17b571f40a3c50bccb9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d187330e9912f8b8e4f0,canonical:concept:e317af99-49c6-485a-ade5-52fdac502ebe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fe03c6bc35e922eabd5e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1a9e68e31127a7be99df,canonical:institution:cecf9c11-4805-40d1-8a19-ebe068cc85ca,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b38ee0696e45e0dc0fc8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1959bca3955c8f527842,canonical:institution:8cdb9064-8b3e-4e2c-b72a-e12b8226ea80,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4006cdc0ce5e7e2f9afa,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0f9e3b1a10bc627bfd00,canonical:institution:d9edfeb1-d4ae-4f84-9120-6e7150804f1e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:393e96763912f4b83c5c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a66001adf0a18cc7c49c,canonical:heritage:81f2b8ba-2e6a-4556-abe0-6d276c92c759,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:742be5b1ebd78e192b2b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:98859493aaad6265e8e7,canonical:heritage:fda388ae-0c10-4fea-a95d-8bbce70d016a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e0948fa2f1419cc9f299,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:163c3be9c4d9657a1ed4,canonical:institution:bc9a7669-b535-42a6-b7b8-3596537245bd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e37b21f51e370e3c9f70,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:680d4e7bb0ddf6516b77,canonical:concept:cf97f124-465f-47e9-a019-017f7810c35c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8c1d353f7e8a3a2112ed,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e705cedd9668e63456ee,canonical:heritage:286e0c2b-fd9a-45a7-8f5e-cb1b6fe89256,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0e7b66aba7c6c4ecaf58,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b7a60cbb12f49734e18c,canonical:concept:bd1d0867-3bf4-4e03-ba84-8dc566d3e6d5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8151a215f7d19b189114,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5f81c9b2ae9003072091,canonical:person:3c922980-38eb-458c-b6fa-10c45402b071,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:eead0dd6b58066fa8af3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f3760650ebbd02472c9a,canonical:concept:c5ee1c5c-553c-4cda-8eb6-049f847415b8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7af39dbcf8f0b07758e8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b3050a8ea684dd6f2e28,canonical:work:46aa0e92-472e-4d4f-b7c4-e2b926f987ed,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:25c4e0822dd4c4990109,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fae146f00c18bf39fb8f,canonical:concept:2e0c0a70-239c-40e3-b9f2-c61e64b55954,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:69dd917044b380f0fed0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c9129d297a1c816d334c,canonical:heritage:35804bbd-ffb4-49cd-9c55-6d22fb462f88,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:67f1b3e8e5d0166bd668,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ac14cd2efc951c01b771,canonical:heritage:1f2cf704-23dc-4205-9271-609988754b67,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e5022d6a7c545d396ddb,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ff403fe66b00a8138dd2,canonical:concept:0f37751d-d1f4-4980-8715-b2608d8b5df4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3193ed3202888df0b23b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:83f70a8137393a5e1b61,canonical:heritage:41db3827-05d7-4492-8ae4-a804a35ece97,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:df1d03d03d5443d9320f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:de63d29a4cd76aba9866,canonical:heritage:661abfb9-1052-4ebf-bba0-056f764bfb5f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5422faaea875ae086542,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d9ff3f83e583530cdd59,canonical:organization:5fc5517f-0c57-478c-bc83-eead2490aca8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:47493476383b63036a5e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d0a256badddec83d7c0b,canonical:work:61dea6cc-223d-4349-af28-12f36d845b7c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:93381769f0567f7d3b97,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bd2f3061ed3f314be3b2,canonical:polity:af207b8a-f9b4-48f6-b62b-170ba0cfd151,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:648517d9d2140e30889f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:227be99d71070b4d7550,canonical:heritage:3e8f0c38-abff-4fe0-a0ea-75b4ab84dd89,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2416921661b33c8cb65c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:22ec3e17dde8b381e78d,canonical:institution:f03631ab-6b3f-4bbe-b886-9e5c83681d2b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c6f6891ccea201cbd4ba,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b7cf3bbb6de6598dbcef,canonical:concept:ce12c30e-6f39-41e1-8e23-cda9155efcdc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0960a615519c5d0af12d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b5e7dc6ba67e72c4bd4e,canonical:institution:b64f0cfb-fd08-45e4-86c5-112810212bf7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:17da89161b9e83527aed,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ee65137b9d03f2ee5744,canonical:heritage:6ff9b2fd-6708-4e5a-bbe3-3b1d0c5520f4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a905be0bf0f473ab6f3f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8ba42ddbc6d2cada007b,canonical:person:db23409c-6e98-4737-b6f2-af869bb80b3b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f1673cf10b4a9ca5288e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:dd341f7ec6d53c57a790,canonical:institution:635a49ce-c7d3-401f-a3c0-d4e18cbd110d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:62a2d87f8e34cedc4c6e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0a1b9a403d3ac07c419f,canonical:event:d7ffc15f-0c8c-4463-8789-f8752fe61e5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:247547bd2960f59a16ae,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f4e06e34e7b545d878fa,canonical:work:92805caf-f144-42c2-a2b7-f19c583fd269,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:70f11eed294e8c44a72b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:07c496c6b50495a82baf,canonical:institution:c4452922-4ff0-4aee-8d8b-36b02530386f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e85a7c046961606e6fe5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d14e6c87ee0d02eac90a,canonical:concept:e2c15a42-5416-4c39-8eb8-c6abd70d5358,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b4c1dd072a24c6cabfc,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b38d2149883ccc942e76,canonical:concept:cc9a74d8-9e42-49aa-97d8-7f63b2cfcdb1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:95453b1d0f42e377d911,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:85396927ef84a29c2eed,canonical:concept:d95cded9-a0b7-41f4-b6c0-3f5465fe06d5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:15d28a6f5b9d4f274594,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ac5e357de1e3e947ce7d,canonical:concept:08abc931-3b43-41d2-9d19-e32cf4cf02b9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8d11c924f0ac0bd69d41,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:57bc3f588f8f4f0dd14a,canonical:person:5e182977-34bc-47f0-a334-8b9377b32653,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:195b635ab4644cf93bef,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ec5fa4094405caa4c41b,canonical:heritage:9a9f2875-af36-4a57-8085-105fa0b36a71,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1ac07ca292df8a956385,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4df7fe677bc45d7f6eb1,canonical:concept:79658b2d-b6bf-4287-bda5-12d1c803ac09,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:aa78a16153b7cbe4ef8e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7ac195ddd4cc8fa5bf7e,canonical:concept:6b4b94d5-1f0d-4448-a9b5-82201e8067fa,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:729e54638ffdbedcdc66,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:625cc2544431f3e455d7,canonical:person:14879209-0451-4019-ae79-316bd1f032b4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a386d1366379c7f94084,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bc84ffb39b4a6af63149,canonical:concept:99552f63-46c3-40c3-b1ba-644f261bdb11,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b661e9edb3d65cc471d9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d6fdb0e277410a310fb7,canonical:concept:12976e2a-3d6a-4c50-af62-8e42a55eb43e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3703809397f9d8e3815d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1c39366265fd3a2f7e1a,canonical:place:2613a6df-d150-480d-b654-0802b65357d6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:72501a3f95a35726f412,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f44e43774c93d19c54fd,canonical:concept:3e25abb4-05dd-4615-acbd-b41513127b5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cd019e99a246f4848e4c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6eb23f5602733c2e2ab4,canonical:concept:a88546cb-d0de-4f01-a659-49ed601c0e11,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fbf893356a6ab9917a62,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0529301e5db1fe97c22c,canonical:heritage:09b0ac0a-4cf0-4ff7-81f7-65c2149e86de,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:26b64bfc4cf71985251e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:58a7c6cf0212a8862781,canonical:heritage:a8ea0178-fbd9-4c9a-befe-4931efdbdca3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0bd88e11b89e1b780c98,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a1b89920f78583d0f4a9,canonical:heritage:8422a036-2636-4951-a0fd-da9e65a54200,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f19a5a17af6a48eb3110,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:19ece968fc03886876b7,canonical:person:95ec4777-a2f3-49a7-838f-5bc03c55b1f2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:92bfa8482d4532f71715,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e8cf97f096912f757288,canonical:institution:7f70055d-a6ac-45f0-940d-936022a9b522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1904cffdc9da8431d23d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9ab09a953a620e799821,canonical:institution:46f0b523-5286-441a-a1ff-0db0c2a33eea,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d1986b4cf5897a16e65b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6abb13fb88f247bb58ad,canonical:concept:d5c7d6f9-86ec-40b5-b94e-c471a9380d3d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b65635949bed736a44f1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c72e921e3669cd2e86f0,canonical:work:506c82c1-4612-4a00-8283-6a9ab8a978f3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:82e24c4b7fb53ab57c2f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:36613a7c40c5bfc7c40f,canonical:concept:6f6e82dc-f898-4eb7-96e1-3bb7173f6927,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:01db0e8c4f9b8919d4c2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bab8a405fb353119dd03,canonical:heritage:a894714c-6fee-4a5b-926d-e3b06697de5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a48aa6d9cbf79bad0bd0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e188efa57907ddb11cdc,canonical:place:dee5a00a-801d-41bc-b416-0cea2c4fc7f0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4865d492fbe6baca6c28,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:63f73226b52d4ca02848,canonical:institution:2f37134e-7d69-4e18-af0d-7184ecccdbf3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5347391559c534893eb3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8af5d14a1befe38dcfca,canonical:concept:054bcebc-a710-4d4b-956b-0e61b3103bb1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:754449359955df45d041,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f66043f418dd1cbce4c3,canonical:heritage:f4545c51-46b9-4428-9c06-ee97a6d1895a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:abdab56fe2f5fa7620aa,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:39b68bcc1d4078b9a831,canonical:concept:4dcd91c0-317a-4333-9716-4ff031502e9f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:05fca89c6e392289366c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:68173aead25d2fa92e91,canonical:concept:30ab15ff-e178-4edf-9e63-9583b4dcd381,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1017ff97df21c2fab907,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:181379266128c67cbb8e,canonical:heritage:d1e01ce4-d889-4c02-b983-fb76a18f2a46,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:64392300260d89333c23,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:284cca068e43a7aa5df1,canonical:heritage:d78587f4-9089-4c84-93ba-a9337d09888f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b65dbd9e9651906c543e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b4fc58e5ca69cb48f94a,canonical:institution:4b782fa6-9b70-4757-904f-3f59ac01ff48,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d39722bd2679662661b5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9884898dff586562dab8,canonical:polity:36b4e2da-4e25-4078-86e0-4bf41b15a356,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b8f40cde89a3444ef16e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0956af0c3f03b022eeb6,canonical:concept:d374c5eb-0106-412d-9dbd-a95dfbf2f420,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c83d4f144670413c3978,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c1f77c458f948953c1fe,canonical:institution:71925246-f1bf-46f0-addd-6420ff3bb421,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f26126a9f0ae53ef7657,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:50f5d31c6e64029865e5,canonical:concept:a028bb05-3e00-4aff-974c-59524dc953eb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b330a9a699a1b03177f5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f3bb2d767bb9d40b615f,canonical:work:578ad16a-a94d-4a1f-b3de-50a7cb4fe74e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7da8a55e9589433883a1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e67de15e00a6d2f75228,canonical:concept:7e64fbb8-687e-462a-82f8-0662c4438ab2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e03860189d8e7914a158,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8dfdd91d78cda1fa5861,canonical:institution:bb36691e-b153-4c95-9729-5054de8e6632,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b7ec67987d9667add37c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:04ab5393ba7a85f2ce0d,canonical:institution:6d64f202-77e4-4936-8e68-75bc960dd8d1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0c1d59481a4a242e8a83,korean-history-fact-graph-2026-07-28-contextual-v7
