source_record_id,source,source_key,source_release,source_metadata_json,graph_release_id
ITKC:PERSON:P033005:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033005:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10547""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033007:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033007:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0042296""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033017:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033017:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=13257""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033024:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033024:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033025:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033025:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=5296""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033029:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033029:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1393_000005""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033053:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033053:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033060:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033060:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033065:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033065:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033068:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033068:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010135""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033079:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033079:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033091:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033091:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033100:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033100:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033104:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033104:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033109:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033109:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033113:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033113:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033125:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033125:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033127:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033127:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10924""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033128:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033128:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033129:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033129:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10924""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033134:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033134:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10924""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033138:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033138:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033145:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033145:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033152:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033152:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033153:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033153:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033155:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033155:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033157:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033157:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1426_000506""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033159:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033159:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033161:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033161:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033162:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033162:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1871_013681""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033165:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033165:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1595_004465""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033169:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033169:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=13589""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033174:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033174:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10940""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033177:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033177:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10547""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033180:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033180:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=13590""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033188:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033188:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033195:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033195:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033199:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033199:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033201:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033201:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0060984""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033209:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033209:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033215:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033215:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033236:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033236:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=1315""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033239:sha256-2bfbf7f8ab4b1538,ITKC_PERSON,P033239,sha256-2bfbf7f8ab4b1538,"{""birth_year"": """", ""bonkwan"": """", ""death_year"": """", ""father"": """", ""hanja"": ""尹潽善"", ""ho"": """", ""ja"": """", ""name"": ""윤보선"", ""person_id"": ""P033239"", ""source_url"": ""https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P033239""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033241:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033241:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10540""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033242:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033242:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1612_004940""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033244:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033244:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=2521""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033248:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033248:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033254:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033254:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033257:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033257:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033258:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033258:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033261:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033261:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=667""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033262:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033262:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033268:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033268:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033269:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033269:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033272:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033272:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033274:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033274:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033281:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033281:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=10924""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033282:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033282:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033291:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033291:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033296:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033296:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=2479""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033298:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033298:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033310:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033310:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033311:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033311:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033314:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033314:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=4893""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033315:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033315:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=1763""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033318:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033318:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033329:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033329:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033330:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P033330:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033333:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033333:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A9999_1_0018551""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033334:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033334:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033342:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033342:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033346:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033346:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0042373""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033360:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033360:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033381:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033381:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033384:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033384:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P033386:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P033386:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
