entity_id,source_record_id,graph_release_id
provisional:source_record:ITKC:PERSON:P020091:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P020091:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009105:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009105:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006427:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006427:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P038326:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P038326:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006439:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006439:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006466:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006466:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012034:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012034:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006470:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006470:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006472:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006472:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006479:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006479:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007404:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007404:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010561:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010561:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060935:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060935:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006482:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006482:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006488:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006488:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006497:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006497:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006509:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006509:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007683:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007683:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006512:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006512:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P016491:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P016491:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023916:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P023916:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011891:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011891:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046888:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046888:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P051217:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P051217:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060035:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060035:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006528:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006528:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012168:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012168:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P014924:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P014924:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P015275:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P015275:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P036780:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P036780:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011291:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011291:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066976:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P066976:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047331:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047331:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006540:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006540:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061991:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P061991:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006549:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006549:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006553:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006553:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006557:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006557:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006576:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006576:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007634:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007634:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006596:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006596:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P019521:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P019521:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P013820:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P013820:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058916:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058916:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006580:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006580:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011921:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011921:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006618:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006618:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006587:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006587:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006595:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006595:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006604:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006604:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055884:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P055884:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010645:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010645:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P005552:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P005552:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006606:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006606:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006612:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006612:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006617:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006617:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008396:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008396:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008461:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008461:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P044960:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P044960:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011989:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011989:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P054076:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P054076:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006635:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006635:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006637:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006637:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006645:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006645:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009008:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009008:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009050:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009050:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008931:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008931:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008823:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008823:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008840:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008840:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008848:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008848:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006648:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006648:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P039214:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P039214:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007633:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007633:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006659:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006659:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006663:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006663:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006676:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006676:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006679:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006679:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006694:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006694:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006697:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006697:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006703:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006703:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057828:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P057828:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006717:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006717:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006718:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006718:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011255:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011255:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011484:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011484:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P015049:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P015049:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P050316:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P050316:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006769:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006769:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006722:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006722:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006723:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006723:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006728:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006728:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006729:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006729:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006732:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006732:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P026279:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P026279:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006740:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006740:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007401:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007401:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066543:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P066543:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006751:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006751:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P040924:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P040924:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P039529:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P039529:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006802:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006802:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006872:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006872:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006787:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006787:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006795:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006795:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012467:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012467:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006806:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006806:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006824:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006824:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043951:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043951:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006351:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006351:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P019201:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P019201:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P020801:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P020801:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021729:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P021729:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P024346:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P024346:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P031010:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P031010:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056359:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P056359:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P063320:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P063320:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P063467:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P063467:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065043:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065043:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010522:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010522:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P019062:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P019062:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021936:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P021936:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048828:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048828:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049164:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049164:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058380:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058380:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009742:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009742:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058267:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058267:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P005320:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P005320:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006748:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006748:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023768:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P023768:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061667:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P061667:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006862:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006862:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P015846:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P015846:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
