exam_term_id,term,normalized_term,term_variants_json,resolution_case_ids_json,categories_json,entity_type_proposals_json,problem_count,problem_ids_json,source_link_status,normalization_policy_version,resolution_policy_version,search_text,resolution_status,target_count,target_resolution_status,exact_search_eligible,retrieval_eligible,fact_retrieval_eligible,terminal_fact_retrieval_eligible,graph_release_id
exam-term:6b48f060fb99fe6b1ad8,담로,담로,"[""담로""]","[""resolution-case:6150352736f90da21351""]","[""제도""]","[""Concept""]",7,"[""cj_v41_0100"", ""cj_v41_0290"", ""cj_v41_0477"", ""cj_v41_0619"", ""cj_v41_1049"", ""cj_v41_1437"", ""cj_v41_1486""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,담로,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b56cf65cba982039101,파주 용미리 마애이불입상,파주용미리마애이불입상,"[""파주 용미리 마애이불입상""]","[""resolution-case:3493cbb4906226660397""]","[""문화재""]","[""Heritage""]",2,"[""cj_v41_0962"", ""cj_v41_img_47_15""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,파주 용미리 마애이불입상,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b679de12471538d790b,함길도,함길도,"[""함길도""]","[""resolution-case:d1a405e14e3f89b1f303""]","[""지명""]","[""Place""]",8,"[""cj_v41_0110"", ""cj_v41_0721"", ""cj_v41_0870"", ""cj_v41_0968"", ""cj_v41_1015"", ""cj_v41_1112"", ""cj_v41_1306"", ""cj_v41_1498""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,함길도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b695a4e2a05b935978c,천견충의군,천견충의군,"[""천견충의군""]","[""resolution-case:9e9e45f885561b2577ac""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0866""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,천견충의군,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b6e51187ef82ee398d5,5경,오경,"[""5경""]","[""resolution-case:a7519142c89894079dd5""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1439""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,5경,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b726d49da981e6282ff,독립 만세 운동,독립만세운동,"[""독립 만세 운동""]","[""resolution-case:4bcac54a5038e0ef3a22""]","[""사건""]","[""Event""]",1,"[""cj_v41_0183""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,독립 만세 운동,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b748e6478baa1fb61b8,예송,예송,"[""예송""]","[""resolution-case:2d3537bb46b47f6cf833""]","[""사건""]","[""Event""]",12,"[""cj_v41_0119"", ""cj_v41_0214"", ""cj_v41_0304"", ""cj_v41_0492"", ""cj_v41_0644"", ""cj_v41_0829"", ""cj_v41_0918"", ""cj_v41_0973"", ""cj_v41_1022"", ""cj_v41_1071"", ""cj_v41_1308"", ""cj_v41_1358""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,예송,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b8dea4c6398b78ba57a,이사금,이사금,"[""이사금""]","[""resolution-case:1a768555f953706ea3d2""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0523""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이사금,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b975db32479040effa8,단성사,단성사,"[""단성사""]","[""resolution-case:08563458d0e7bc10c3e3"", ""resolution-case:6bcf85b655b72bb84b1f""]","[""문화재"", ""유적""]","[""Heritage""]",6,"[""cj_v41_0184"", ""cj_v41_0795"", ""cj_v41_1180"", ""cj_v41_1326"", ""cj_v41_1468"", ""cj_v41_1521""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,단성사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b9880fa9c0163b21203,망이,망이,"[""망이""]","[""resolution-case:13b8ae1fd1f4765ad103""]","[""인물""]","[""Person""]",6,"[""cj_v41_0300"", ""cj_v41_0440"", ""cj_v41_0726"", ""cj_v41_0958"", ""cj_v41_1505"", ""cj_v41_img_73_14""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,망이,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b99bb2c291deb349f15,의학박사,의학박사,"[""의학박사""]","[""resolution-case:415a32cec0f4c726ecca""]","[""제도""]","[""Concept""]",2,"[""cj_v41_0388"", ""cj_v41_0530""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,의학박사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6b9d385796c635db366c,오광선,오광선,"[""오광선""]","[""resolution-case:f4d4c49073dcb9b7273e""]","[""인물""]","[""Person""]",1,"[""cj_v41_1328""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,오광선,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6ba22fafd06945447e97,존 R. 하지,존r하지,"[""존 R. 하지""]","[""resolution-case:e6674f0fae7be90e94b2""]","[""인물""]","[""Person""]",1,"[""cj_v41_0235""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,존 R. 하지,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6bab1ccfbc3903ec0a24,김유신,김유신,"[""김유신""]","[""resolution-case:a3b2af8704a3e4e35d95""]","[""인물""]","[""Person""]",4,"[""cj_v41_0006"", ""cj_v41_0479"", ""cj_v41_0522"", ""cj_v41_1200""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,김유신,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6bb4a078f399591892c5,학도 지원병,학도지원병,"[""학도 지원병""]","[""resolution-case:32d6d2cf9e82f64c8bc5""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1126""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,학도 지원병,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6bb4f178573a3b5ca6d1,천마총 금제 관식,천마총금제관식,"[""천마총 금제 관식""]","[""resolution-case:c9f0d5e3bc0bcd3febf3""]","[""유물""]","[""Heritage""]",1,"[""cj_v41_img_77_04""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,천마총 금제 관식,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6bbcbdeb0f64d429a07d,한솔,한솔,"[""한솔""]","[""resolution-case:a5595a1dff734e973710""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0668""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,한솔,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6bee95208952ce19c155,괭이,괭이,"[""괭이""]","[""resolution-case:c3ec9934758925132cd8""]","[""유물""]","[""Heritage""]",1,"[""cj_v41_1144""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,괭이,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c08dfd7d2854fbbd738,초지포,초지포,"[""초지포""]","[""resolution-case:45c26cc0dcc36cbd9f7a""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1121""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,초지포,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c196ff0d1671d1cf7cd,불국사 대웅전,불국사대웅전,"[""불국사 대웅전""]","[""resolution-case:f6c6072d9f5670c50b8b""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_1150""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,불국사 대웅전,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c20f74dd0eb0b6c37b2,신립,신립,"[""신립""]","[""resolution-case:fb8f3ca27a92b94960e1""]","[""인물""]","[""Person""]",14,"[""cj_v41_0070"", ""cj_v41_0213"", ""cj_v41_0269"", ""cj_v41_0399"", ""cj_v41_0614"", ""cj_v41_0640"", ""cj_v41_0735"", ""cj_v41_0853"", ""cj_v41_0970"", ""cj_v41_1070"", ""cj_v41_1216"", ""cj_v41_1262"", ""cj_v41_1345"", ""cj_v41_1528""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,신립,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c3d45e688b666ba9db4,예비군,예비군,"[""예비군""]","[""resolution-case:b073e02da54354034b99""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0727""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,예비군,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c4c418761792999f19b,대성동 고분군,대성동고분군,"[""대성동 고분군""]","[""resolution-case:57879305ebcd10b3ab4f""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0714""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,대성동 고분군,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c642cbc66f7978c353e,정인지,정인지,"[""정인지""]","[""resolution-case:ceece87411724b29f152""]","[""인물""]","[""Person""]",1,"[""cj_v41_0253""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,정인지,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c673ae155643962de71,조선혁명간부학교,조선혁명간부학교,"[""조선혁명간부학교""]","[""resolution-case:5afb7ad7aec7e831009c""]","[""기관""]","[""Institution""]",7,"[""cj_v41_0041"", ""cj_v41_0187"", ""cj_v41_0274"", ""cj_v41_0655"", ""cj_v41_0749"", ""cj_v41_0797"", ""cj_v41_1278""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,조선혁명간부학교,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c7e633e6b3652ccf98b,항파두리 항몽 유적,항파두리항몽유적,"[""항파두리 항몽 유적""]","[""resolution-case:93e576c050c7f579daec""]","[""유적""]","[""Heritage""]",2,"[""cj_v41_0608"", ""cj_v41_0944""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,항파두리 항몽 유적,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c7fc415070c8cb9835b,당 고종,당고종,"[""당 고종""]","[""resolution-case:04b18c7d13a6f75cb43d""]","[""인물""]","[""Person""]",4,"[""cj_v41_0196"", ""cj_v41_0716"", ""cj_v41_0763"", ""cj_v41_1052""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,당 고종,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c83a6bcc703ff062bee,이괄,이괄,"[""이괄""]","[""resolution-case:e58845a810d3bdd51b44""]","[""인물""]","[""Person""]",12,"[""cj_v41_0019"", ""cj_v41_0119"", ""cj_v41_0214"", ""cj_v41_0311"", ""cj_v41_0540"", ""cj_v41_0644"", ""cj_v41_0684"", ""cj_v41_0826"", ""cj_v41_0920"", ""cj_v41_1164"", ""cj_v41_1458"", ""cj_v41_1498""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,이괄,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c8776d2c648c4493f20,대구형무소,대구형무소,"[""대구형무소""]","[""resolution-case:53946a738b7c634874e3""]","[""기관""]","[""Institution""]",1,"[""cj_v41_1373""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,대구형무소,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c89ec6ae18f944b1aba,헌병 경찰 제도,헌병경찰제도,"[""헌병 경찰 제도""]","[""resolution-case:c36d9ebff635236b074d""]","[""제도""]","[""Concept""]",6,"[""cj_v41_0040"", ""cj_v41_0325"", ""cj_v41_0371"", ""cj_v41_0555"", ""cj_v41_0750"", ""cj_v41_0986""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,헌병 경찰 제도,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c8ad77d557c09623a9e,중명전,중명전,"[""중명전""]","[""resolution-case:0e8b1d56d89fe97a5644"", ""resolution-case:f9aa8152aed779cca4fc""]","[""문화재"", ""유적""]","[""Heritage""]",4,"[""cj_v41_0126"", ""cj_v41_0887"", ""cj_v41_1124"", ""cj_v41_1464""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,중명전,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6c9feea6b36d7243a437,참정,참정,"[""참정""]","[""resolution-case:060d2d993ee1e6cf1fcc""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0909""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,참정,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6ca428f7229421e307d3,조선공산당,조선공산당,"[""조선공산당""]","[""resolution-case:0678566332441180c8f9""]","[""단체""]","[""Organization""]",1,"[""cj_v41_1082""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,조선공산당,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6cc82be9ddc3a38ab0c9,대공복,대공복,"[""대공복""]","[""resolution-case:9f7c680c55d37e6d5f72""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1308""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,대공복,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6cd608905b2703f16269,춘향전,춘향전,"[""춘향전""]","[""resolution-case:81876dc7003dc246b629""]","[""문헌""]","[""Work""]",5,"[""cj_v41_1168"", ""cj_v41_1312"", ""cj_v41_1361"", ""cj_v41_1454"", ""cj_v41_1494""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,춘향전,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6ce8002d09adb1e5232d,울주 검단리 유적,울주검단리유적,"[""울주 검단리 유적""]","[""resolution-case:a4f45fd1091d9246095e""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0947""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,울주 검단리 유적,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6cf045eaa7409b4697f2,현종대왕국장도감의궤,현종대왕국장도감의궤,"[""현종대왕국장도감의궤""]","[""resolution-case:7560332edbccb3953865""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0026""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,현종대왕국장도감의궤,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6cf298d8e8a32055bf70,위례성,위례성,"[""위례성""]","[""resolution-case:ac914d19803b4e6347cb""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1338""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,위례성,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6cf73a3ea2fce82fc905,임시사료편찬회,임시사료편찬회,"[""임시사료편찬회""]","[""resolution-case:853bdce8d821b1b3220a""]","[""기관""]","[""Institution""]",2,"[""cj_v41_0228"", ""cj_v41_1424""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,임시사료편찬회,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d0fbb1247b30cd1915d,적고적,적고적,"[""적고적""]","[""resolution-case:6830d29dd846ea0cde31""]","[""사건""]","[""Event""]",2,"[""cj_v41_0104"", ""cj_v41_0292""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,적고적,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d11dd870e7649526043,혁신공보,혁신공보,"[""혁신공보""]","[""resolution-case:c2f7ea39e7e68b42087b""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0416""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,혁신공보,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d14b14a3693e41811ff,배재학당,배재학당,"[""배재학당""]","[""resolution-case:1b6b81aeb43a86958e31""]","[""기관""]","[""Institution""]",15,"[""cj_v41_0072"", ""cj_v41_0276"", ""cj_v41_0315"", ""cj_v41_0367"", ""cj_v41_0420"", ""cj_v41_0605"", ""cj_v41_0703"", ""cj_v41_0889"", ""cj_v41_0928"", ""cj_v41_0987"", ""cj_v41_1032"", ""cj_v41_1228"", ""cj_v41_1365"", ""cj_v41_1417"", ""cj_v41_img_49_39""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,배재학당,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d1c4443a3ecbd2ce945,이광악,이광악,"[""이광악""]","[""resolution-case:27869a7676e675769b10""]","[""인물""]","[""Person""]",1,"[""cj_v41_1501""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이광악,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d1df7537ba684dc303d,좌수,좌수,"[""좌수""]","[""resolution-case:5346f7f63bce34341800""]","[""제도""]","[""Concept""]",4,"[""cj_v41_0018"", ""cj_v41_0211"", ""cj_v41_0490"", ""cj_v41_0967""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,좌수,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d37e21b4865d031b675,이상재,이상재,"[""이상재""]","[""resolution-case:2748a3374d473beaf498""]","[""인물""]","[""Person""]",7,"[""cj_v41_0178"", ""cj_v41_0234"", ""cj_v41_0319"", ""cj_v41_0368"", ""cj_v41_0886"", ""cj_v41_1182"", ""cj_v41_1415""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,이상재,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d38f59b7a5dcd5d725f,Frank Leslie's Illustrated Newspaper,franklesliesillustratednewspaper,"[""Frank Leslie's Illustrated Newspaper""]","[""resolution-case:3d62ca6f2a8cfd475b35""]","[""문헌""]","[""Work""]",1,"[""cj_v41_1122""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,Frank Leslie's Illustrated Newspaper,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d3a8eae3dd105745f77,전랑,전랑,"[""전랑""]","[""resolution-case:ca291d1037cf2e87ef93""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0780""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,전랑,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d4ed2782157b32aff6e,경기전,경기전,"[""경기전""]","[""resolution-case:ed3f07d260f2f5d56d31""]","[""유적""]","[""Heritage""]",3,"[""cj_v41_0269"", ""cj_v41_0641"", ""cj_v41_0899""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,경기전,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d672a863458e3407de3,수렴청정,수렴청정,"[""수렴청정""]","[""resolution-case:e7059a333a931bcef90e""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0871""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,수렴청정,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:6d686223c1f8d2625493,황국 신민 서사,황국신민서사,"[""황국 신민 서사""]","[""resolution-case:8b1bdd74c54876a4cc28"", ""resolution-case:8eaf8d2b61b125c1060c""]","[""문헌"", ""제도""]","[""Concept"", ""Work""]",17,"[""cj_v41_0136"", ""cj_v41_0325"", ""cj_v41_0373"", ""cj_v41_0415"", ""cj_v41_0514"", ""cj_v41_0552"", ""cj_v41_0795"", ""cj_v41_0892"", ""cj_v41_0986"", ""cj_v41_1083"", ""cj_v41_1129"", ""cj_v41_1186"", ""cj_v41_1273"", ""cj_v41_1329"", ""cj_v41_1425"", ""cj_v41_1475"", ""cj_v41_1518""]",MULTIPLE_ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,황국 신민 서사,AMBIGUOUS,2,AMBIGUOUS,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
